algorithm,dataset,repetition,quality,supp+,time
SSDP+,gordon-pn-width-4_binary,2,112.6,1.0,5.116
SSDP+,gordon-pn-width-4_binary,3,112.7,1.0,4.742
SSDP+,gordon-pn-width-4_binary,4,112.7,1.0,4.86
SSDP+,gordon-pn-width-4_binary,5,112.7,1.0,4.794
SSDP+,gordon-pn-width-4_binary,6,112.6,1.0,4.91
SSDP+,gordon-pn-width-4_binary,7,112.5,1.0,4.981
SSDP+,gordon-pn-width-4_binary,8,112.8,1.0,4.856
SSDP+,gordon-pn-width-4_binary,9,112.9,1.0,4.914
SSDP+,gordon-pn-width-4_binary,10,112.8,1.0,4.911
SMHDD,gordon-pn-width-4_binary,1,113.3,1.0,1.281
SMHDD,gordon-pn-width-4_binary,2,112.6,1.0,1.279
SMHDD,gordon-pn-width-4_binary,3,112.7,1.0,1.087
SMHDD,gordon-pn-width-4_binary,4,112.7,1.0,1.138
SMHDD,gordon-pn-width-4_binary,5,112.7,1.0,1.08
SMHDD,gordon-pn-width-4_binary,6,112.6,1.0,1.184
SMHDD,gordon-pn-width-4_binary,7,112.5,1.0,1.229
SMHDD,gordon-pn-width-4_binary,8,112.8,1.0,1.235
SMHDD,gordon-pn-width-4_binary,9,112.9,1.0,1.174
SMHDD,gordon-pn-width-4_binary,10,112.8,1.0,1.138
SD,gravier-pn-width-4_binary,1,31.2,0.8288288288288288,2.101
SD,gravier-pn-width-4_binary,2,31.2,0.8288288288288288,2.131
SD,gravier-pn-width-4_binary,3,31.2,0.8288288288288288,2.124
SD,gravier-pn-width-4_binary,4,31.2,0.8288288288288288,2.117
SD,gravier-pn-width-4_binary,5,31.2,0.8288288288288288,2.117
SD,gravier-pn-width-4_binary,6,31.2,0.8288288288288288,2.124
SD,gravier-pn-width-4_binary,7,31.2,0.8288288288288288,2.124
SD,gravier-pn-width-4_binary,8,31.2,0.8288288288288288,2.117
SD,gravier-pn-width-4_binary,9,31.2,0.8288288288288288,2.112
SD,gravier-pn-width-4_binary,10,31.2,0.8288288288288288,2.125
SSDP+,gravier-pn-width-4_binary,1,78.4,0.7837837837837838,15.406
SSDP+,gravier-pn-width-4_binary,2,78.1,0.7927927927927928,18.766
SSDP+,gravier-pn-width-4_binary,3,77.2,0.8918918918918919,17.585
SSDP+,gravier-pn-width-4_binary,4,75.9,0.8558558558558559,14.25
SSDP+,gravier-pn-width-4_binary,5,88.2,0.9279279279279279,30.17
SSDP+,gravier-pn-width-4_binary,6,72.4,0.8198198198198198,7.4
SSDP+,gravier-pn-width-4_binary,7,81.4,0.8738738738738738,19.943
SSDP+,gravier-pn-width-4_binary,8,79.9,0.8918918918918919,16.411
SSDP+,gravier-pn-width-4_binary,9,76.3,0.8738738738738738,16.231
SSDP+,gravier-pn-width-4_binary,10,79.0,0.9009009009009009,12.821
SMHDD,gravier-pn-width-4_binary,1,78.4,0.7837837837837838,3.261
SMHDD,gravier-pn-width-4_binary,2,78.1,0.7927927927927928,4.447
SMHDD,gravier-pn-width-4_binary,3,77.2,0.8918918918918919,4.812
SMHDD,gravier-pn-width-4_binary,4,75.9,0.8558558558558559,3.495
SMHDD,gravier-pn-width-4_binary,5,88.2,0.9279279279279279,8.579
SMHDD,gravier-pn-width-4_binary,6,72.4,0.8198198198198198,1.444
SMHDD,gravier-pn-width-4_binary,7,81.4,0.8738738738738738,4.784
SMHDD,gravier-pn-width-4_binary,8,79.9,0.8918918918918919,3.857
SMHDD,gravier-pn-width-4_binary,9,76.3,0.8738738738738738,4.554
SMHDD,gravier-pn-width-4_binary,10,79.0,0.9009009009009009,2.803
SD,khan-pn-width-4_binary,1,17.5,1.0,0.711
SD,khan-pn-width-4_binary,2,17.5,1.0,0.708
SD,khan-pn-width-4_binary,3,17.5,1.0,0.706
SD,khan-pn-width-4_binary,4,17.5,1.0,0.704
SD,khan-pn-width-4_binary,5,17.5,1.0,0.706
SD,khan-pn-width-4_binary,6,17.5,1.0,0.707
SD,khan-pn-width-4_binary,7,17.5,1.0,0.705
