algorithm,dataset,repetition,quality,supp+,time
SMHDD,gravier-pn-freq-2_nominal,1,0.4245323129251701,0.8378378378378378,0.215
SMHDD,gravier-pn-freq-2_nominal,2,0.4229166666666666,0.8558558558558559,0.213
SMHDD,gravier-pn-freq-2_nominal,3,0.42351190476190476,0.8378378378378378,0.209
SMHDD,gravier-pn-freq-2_nominal,4,0.42431972789115646,0.8378378378378378,0.216
SMHDD,gravier-pn-freq-2_nominal,5,0.42138605442176874,0.8558558558558559,0.143
SMHDD,gravier-pn-freq-2_nominal,6,0.425,0.8198198198198198,0.206
SMHDD,gravier-pn-freq-2_nominal,7,0.42517006802721086,0.8468468468468469,0.202
SMHDD,gravier-pn-freq-2_nominal,8,0.4245323129251701,0.8378378378378378,0.204
SMHDD,gravier-pn-freq-2_nominal,9,0.42436224489795926,0.8198198198198198,0.205
SMHDD,gravier-pn-freq-2_nominal,10,0.4245323129251701,0.8378378378378378,0.194
SD,khan-pn-freq-2_nominal,1,0.8763920382968002,1.0,0.416
SD,khan-pn-freq-2_nominal,2,0.8763920382968002,1.0,0.419
SD,khan-pn-freq-2_nominal,3,0.8763920382968002,1.0,0.418
SD,khan-pn-freq-2_nominal,4,0.8763920382968002,1.0,0.415
SD,khan-pn-freq-2_nominal,5,0.8763920382968002,1.0,0.414
SD,khan-pn-freq-2_nominal,6,0.8763920382968002,1.0,0.417
SD,khan-pn-freq-2_nominal,7,0.8763920382968002,1.0,0.414
SD,khan-pn-freq-2_nominal,8,0.8763920382968002,1.0,0.42
SD,khan-pn-freq-2_nominal,9,0.8763920382968002,1.0,0.416
SD,khan-pn-freq-2_nominal,10,0.8763920382968002,1.0,0.416
SSDP+,khan-pn-freq-2_nominal,1,0.8585537918871253,1.0,0.189
SSDP+,khan-pn-freq-2_nominal,2,0.8562358276643991,1.0,0.192
SSDP+,khan-pn-freq-2_nominal,3,0.8608717561098513,1.0,0.189
SSDP+,khan-pn-freq-2_nominal,4,0.8608717561098513,1.0,0.186
SSDP+,khan-pn-freq-2_nominal,5,0.8602670697908794,1.0,0.192
SSDP+,khan-pn-freq-2_nominal,6,0.8608717561098513,1.0,0.185
